subset    , split, label, label_name, clip_dir_abs                                                                                       , clip_dir_rel                                    , clip_folder_name, source_clip_name, group_parent, group_id           , num_frames
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/380/7_0   , wilddeepfake_46f_merged_v5/real_train/380/7_0   , 7_0             ,                7,          380, real_train/380/7   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/103_0 , wilddeepfake_46f_merged_v5/real_train/381/103_0 , 103_0           ,              103,          381, real_train/381/103 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/103_1 , wilddeepfake_46f_merged_v5/real_train/381/103_1 , 103_1           ,              103,          381, real_train/381/103 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/103_2 , wilddeepfake_46f_merged_v5/real_train/381/103_2 , 103_2           ,              103,          381, real_train/381/103 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/103_3 , wilddeepfake_46f_merged_v5/real_train/381/103_3 , 103_3           ,              103,          381, real_train/381/103 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/117_0 , wilddeepfake_46f_merged_v5/real_train/381/117_0 , 117_0           ,              117,          381, real_train/381/117 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/117_1 , wilddeepfake_46f_merged_v5/real_train/381/117_1 , 117_1           ,              117,          381, real_train/381/117 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/117_2 , wilddeepfake_46f_merged_v5/real_train/381/117_2 , 117_2           ,              117,          381, real_train/381/117 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/117_3 , wilddeepfake_46f_merged_v5/real_train/381/117_3 , 117_3           ,              117,          381, real_train/381/117 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/117_4 , wilddeepfake_46f_merged_v5/real_train/381/117_4 , 117_4           ,              117,          381, real_train/381/117 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/192_0 , wilddeepfake_46f_merged_v5/real_train/381/192_0 , 192_0           ,              192,          381, real_train/381/192 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/1_0   , wilddeepfake_46f_merged_v5/real_train/381/1_0   , 1_0             ,                1,          381, real_train/381/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/1_1   , wilddeepfake_46f_merged_v5/real_train/381/1_1   , 1_1             ,                1,          381, real_train/381/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/42_0  , wilddeepfake_46f_merged_v5/real_train/381/42_0  , 42_0            ,               42,          381, real_train/381/42  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/52_0  , wilddeepfake_46f_merged_v5/real_train/381/52_0  , 52_0            ,               52,          381, real_train/381/52  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/381/52_1  , wilddeepfake_46f_merged_v5/real_train/381/52_1  , 52_1            ,               52,          381, real_train/381/52  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/382/16_0  , wilddeepfake_46f_merged_v5/real_train/382/16_0  , 16_0            ,               16,          382, real_train/382/16  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/382/19_0  , wilddeepfake_46f_merged_v5/real_train/382/19_0  , 19_0            ,               19,          382, real_train/382/19  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/382/19_1  , wilddeepfake_46f_merged_v5/real_train/382/19_1  , 19_1            ,               19,          382, real_train/382/19  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/382/19_2  , wilddeepfake_46f_merged_v5/real_train/382/19_2  , 19_2            ,               19,          382, real_train/382/19  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/118_0 , wilddeepfake_46f_merged_v5/real_train/385/118_0 , 118_0           ,              118,          385, real_train/385/118 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/118_1 , wilddeepfake_46f_merged_v5/real_train/385/118_1 , 118_1           ,              118,          385, real_train/385/118 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/16_0  , wilddeepfake_46f_merged_v5/real_train/385/16_0  , 16_0            ,               16,          385, real_train/385/16  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/18_0  , wilddeepfake_46f_merged_v5/real_train/385/18_0  , 18_0            ,               18,          385, real_train/385/18  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/1_0   , wilddeepfake_46f_merged_v5/real_train/385/1_0   , 1_0             ,                1,          385, real_train/385/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/20_0  , wilddeepfake_46f_merged_v5/real_train/385/20_0  , 20_0            ,               20,          385, real_train/385/20  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/20_1  , wilddeepfake_46f_merged_v5/real_train/385/20_1  , 20_1            ,               20,          385, real_train/385/20  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/26_0  , wilddeepfake_46f_merged_v5/real_train/385/26_0  , 26_0            ,               26,          385, real_train/385/26  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/5_0   , wilddeepfake_46f_merged_v5/real_train/385/5_0   , 5_0             ,                5,          385, real_train/385/5   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/6_0   , wilddeepfake_46f_merged_v5/real_train/385/6_0   , 6_0             ,                6,          385, real_train/385/6   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/6_1   , wilddeepfake_46f_merged_v5/real_train/385/6_1   , 6_1             ,                6,          385, real_train/385/6   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/6_2   , wilddeepfake_46f_merged_v5/real_train/385/6_2   , 6_2             ,                6,          385, real_train/385/6   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/6_3   , wilddeepfake_46f_merged_v5/real_train/385/6_3   , 6_3             ,                6,          385, real_train/385/6   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/6_4   , wilddeepfake_46f_merged_v5/real_train/385/6_4   , 6_4             ,                6,          385, real_train/385/6   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/385/6_5   , wilddeepfake_46f_merged_v5/real_train/385/6_5   , 6_5             ,                6,          385, real_train/385/6   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_0   , wilddeepfake_46f_merged_v5/real_train/386/1_0   , 1_0             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_1   , wilddeepfake_46f_merged_v5/real_train/386/1_1   , 1_1             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_2   , wilddeepfake_46f_merged_v5/real_train/386/1_2   , 1_2             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_3   , wilddeepfake_46f_merged_v5/real_train/386/1_3   , 1_3             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_4   , wilddeepfake_46f_merged_v5/real_train/386/1_4   , 1_4             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_5   , wilddeepfake_46f_merged_v5/real_train/386/1_5   , 1_5             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_6   , wilddeepfake_46f_merged_v5/real_train/386/1_6   , 1_6             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_7   , wilddeepfake_46f_merged_v5/real_train/386/1_7   , 1_7             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_8   , wilddeepfake_46f_merged_v5/real_train/386/1_8   , 1_8             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/386/1_9   , wilddeepfake_46f_merged_v5/real_train/386/1_9   , 1_9             ,                1,          386, real_train/386/1   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/157_0 , wilddeepfake_46f_merged_v5/real_train/387/157_0 , 157_0           ,              157,          387, real_train/387/157 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/166_0 , wilddeepfake_46f_merged_v5/real_train/387/166_0 , 166_0           ,              166,          387, real_train/387/166 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/209_0 , wilddeepfake_46f_merged_v5/real_train/387/209_0 , 209_0           ,              209,          387, real_train/387/209 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/281_0 , wilddeepfake_46f_merged_v5/real_train/387/281_0 , 281_0           ,              281,          387, real_train/387/281 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/281_1 , wilddeepfake_46f_merged_v5/real_train/387/281_1 , 281_1           ,              281,          387, real_train/387/281 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/281_2 , wilddeepfake_46f_merged_v5/real_train/387/281_2 , 281_2           ,              281,          387, real_train/387/281 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/281_3 , wilddeepfake_46f_merged_v5/real_train/387/281_3 , 281_3           ,              281,          387, real_train/387/281 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/305_0 , wilddeepfake_46f_merged_v5/real_train/387/305_0 , 305_0           ,              305,          387, real_train/387/305 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/305_1 , wilddeepfake_46f_merged_v5/real_train/387/305_1 , 305_1           ,              305,          387, real_train/387/305 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/305_2 , wilddeepfake_46f_merged_v5/real_train/387/305_2 , 305_2           ,              305,          387, real_train/387/305 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/387/305_3 , wilddeepfake_46f_merged_v5/real_train/387/305_3 , 305_3           ,              305,          387, real_train/387/305 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/113_0 , wilddeepfake_46f_merged_v5/real_train/388/113_0 , 113_0           ,              113,          388, real_train/388/113 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/137_0 , wilddeepfake_46f_merged_v5/real_train/388/137_0 , 137_0           ,              137,          388, real_train/388/137 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/170_0 , wilddeepfake_46f_merged_v5/real_train/388/170_0 , 170_0           ,              170,          388, real_train/388/170 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/170_1 , wilddeepfake_46f_merged_v5/real_train/388/170_1 , 170_1           ,              170,          388, real_train/388/170 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/184_0 , wilddeepfake_46f_merged_v5/real_train/388/184_0 , 184_0           ,              184,          388, real_train/388/184 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/184_1 , wilddeepfake_46f_merged_v5/real_train/388/184_1 , 184_1           ,              184,          388, real_train/388/184 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/288_0 , wilddeepfake_46f_merged_v5/real_train/388/288_0 , 288_0           ,              288,          388, real_train/388/288 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/288_1 , wilddeepfake_46f_merged_v5/real_train/388/288_1 , 288_1           ,              288,          388, real_train/388/288 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/288_2 , wilddeepfake_46f_merged_v5/real_train/388/288_2 , 288_2           ,              288,          388, real_train/388/288 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_0 , wilddeepfake_46f_merged_v5/real_train/388/298_0 , 298_0           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_1 , wilddeepfake_46f_merged_v5/real_train/388/298_1 , 298_1           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_10, wilddeepfake_46f_merged_v5/real_train/388/298_10, 298_10          ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_2 , wilddeepfake_46f_merged_v5/real_train/388/298_2 , 298_2           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_3 , wilddeepfake_46f_merged_v5/real_train/388/298_3 , 298_3           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_4 , wilddeepfake_46f_merged_v5/real_train/388/298_4 , 298_4           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_5 , wilddeepfake_46f_merged_v5/real_train/388/298_5 , 298_5           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_6 , wilddeepfake_46f_merged_v5/real_train/388/298_6 , 298_6           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_7 , wilddeepfake_46f_merged_v5/real_train/388/298_7 , 298_7           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_8 , wilddeepfake_46f_merged_v5/real_train/388/298_8 , 298_8           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/298_9 , wilddeepfake_46f_merged_v5/real_train/388/298_9 , 298_9           ,              298,          388, real_train/388/298 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/420_0 , wilddeepfake_46f_merged_v5/real_train/388/420_0 , 420_0           ,              420,          388, real_train/388/420 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/467_0 , wilddeepfake_46f_merged_v5/real_train/388/467_0 , 467_0           ,              467,          388, real_train/388/467 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/467_1 , wilddeepfake_46f_merged_v5/real_train/388/467_1 , 467_1           ,              467,          388, real_train/388/467 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/388/638_0 , wilddeepfake_46f_merged_v5/real_train/388/638_0 , 638_0           ,              638,          388, real_train/388/638 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/222_0  , wilddeepfake_46f_merged_v5/real_train/39/222_0  , 222_0           ,              222,           39, real_train/39/222  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/263_0  , wilddeepfake_46f_merged_v5/real_train/39/263_0  , 263_0           ,              263,           39, real_train/39/263  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_0   , wilddeepfake_46f_merged_v5/real_train/39/26_0   , 26_0            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_1   , wilddeepfake_46f_merged_v5/real_train/39/26_1   , 26_1            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_10  , wilddeepfake_46f_merged_v5/real_train/39/26_10  , 26_10           ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_11  , wilddeepfake_46f_merged_v5/real_train/39/26_11  , 26_11           ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_12  , wilddeepfake_46f_merged_v5/real_train/39/26_12  , 26_12           ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_13  , wilddeepfake_46f_merged_v5/real_train/39/26_13  , 26_13           ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_14  , wilddeepfake_46f_merged_v5/real_train/39/26_14  , 26_14           ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_2   , wilddeepfake_46f_merged_v5/real_train/39/26_2   , 26_2            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_3   , wilddeepfake_46f_merged_v5/real_train/39/26_3   , 26_3            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_4   , wilddeepfake_46f_merged_v5/real_train/39/26_4   , 26_4            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_5   , wilddeepfake_46f_merged_v5/real_train/39/26_5   , 26_5            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_6   , wilddeepfake_46f_merged_v5/real_train/39/26_6   , 26_6            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_7   , wilddeepfake_46f_merged_v5/real_train/39/26_7   , 26_7            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_8   , wilddeepfake_46f_merged_v5/real_train/39/26_8   , 26_8            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/26_9   , wilddeepfake_46f_merged_v5/real_train/39/26_9   , 26_9            ,               26,           39, real_train/39/26   ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/312_0  , wilddeepfake_46f_merged_v5/real_train/39/312_0  , 312_0           ,              312,           39, real_train/39/312  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/39/451_0  , wilddeepfake_46f_merged_v5/real_train/39/451_0  , 451_0           ,              451,           39, real_train/39/451  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/171_0 , wilddeepfake_46f_merged_v5/real_train/391/171_0 , 171_0           ,              171,          391, real_train/391/171 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/171_1 , wilddeepfake_46f_merged_v5/real_train/391/171_1 , 171_1           ,              171,          391, real_train/391/171 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/171_2 , wilddeepfake_46f_merged_v5/real_train/391/171_2 , 171_2           ,              171,          391, real_train/391/171 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/171_3 , wilddeepfake_46f_merged_v5/real_train/391/171_3 , 171_3           ,              171,          391, real_train/391/171 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/271_0 , wilddeepfake_46f_merged_v5/real_train/391/271_0 , 271_0           ,              271,          391, real_train/391/271 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/365_0 , wilddeepfake_46f_merged_v5/real_train/391/365_0 , 365_0           ,              365,          391, real_train/391/365 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/63_0  , wilddeepfake_46f_merged_v5/real_train/391/63_0  , 63_0            ,               63,          391, real_train/391/63  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/63_1  , wilddeepfake_46f_merged_v5/real_train/391/63_1  , 63_1            ,               63,          391, real_train/391/63  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/391/63_2  , wilddeepfake_46f_merged_v5/real_train/391/63_2  , 63_2            ,               63,          391, real_train/391/63  ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/392/114_0 , wilddeepfake_46f_merged_v5/real_train/392/114_0 , 114_0           ,              114,          392, real_train/392/114 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/392/117_0 , wilddeepfake_46f_merged_v5/real_train/392/117_0 , 117_0           ,              117,          392, real_train/392/117 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/392/124_0 , wilddeepfake_46f_merged_v5/real_train/392/124_0 , 124_0           ,              124,          392, real_train/392/124 ,         46
real_train, train,     0, real      , /kaggle/input/datasets/afenmarbun/wilddeepfake-46f/wilddeepfake_46f_merged_v5/real_train/392/146_0 , wilddeepfake_46f_merged_v5/real_train/392/146_0 , 146_0           ,              146,          392, real_train/392/146 ,         46
